Date,Open,High,Low,Close,Adj Close,Volume
11-03-19,57040,58253.64844,56801,57609.5,57207.53516,46435
18-03-19,57998,57998,56175.55078,56547.75,56153.20313,18799
25-03-19,56310,58175,55895.14844,57987.14844,57582.55469,31216
01-04-19,58150,61684,58000,60259.19922,59838.75391,46578
08-04-19,60554,60554,57300,58515.75,58107.46875,29073
15-04-19,59000,59044.75,57526.10156,57812.19922,57408.82813,12125
22-04-19,57650,57747.10156,54250,54410.05078,54030.41016,29295
29-04-19,54410.05078,54589.75,51586.30078,53110.89844,52740.32031,48457
06-05-19,53110.89844,54798.94922,52666.30078,53947.35156,53570.95313,42452
13-05-19,53997,54750,52850,54369.69922,53990.35156,23945
20-05-19,54889.69922,57464.80078,54232,57009.30078,56611.53125,37275
27-05-19,57300,57928.05078,54525,55265.10156,54879.5,26838
03-06-19,55403.25,57741.05078,55112,55597.5,55209.58203,31988
10-06-19,55949,56299.89844,54251,54704.75,54323.05469,22652
17-06-19,54950,55300,54114.89844,54922.39844,54539.19531,22342
24-06-19,54600,56900,54498.94922,56609.60156,56214.61328,37059
01-07-19,56840,57147.94922,55750,56003.14844,55612.39453,18740
08-07-19,55712,56528.44922,53980,56074.69922,55683.45703,26170
15-07-19,55810,56745,53175.85156,53502.85156,53129.55859,24487
22-07-19,53782.85156,54981.75,53254.05078,54338.5,53959.36719,20033
29-07-19,54340,54660,52411.14844,53869.55078,53493.6875,30014
05-08-19,53250,57431.60156,52951,57034.44922,56693.67578,35211
12-08-19,57034.44922,58300,56011.10156,56823.60156,56484.08984,21060
19-08-19,57010,58400,56521.05078,57859.5,57513.80469,22163
26-08-19,58450,59499,57188.05078,58590.05078,58239.98047,20529
02-09-19,58590.05078,58980,57495.05078,58754.30078,58403.25391,11407
09-09-19,58802,61109.94922,58333,60119.94922,59760.74609,24070
16-09-19,59799,65850,57550,64642.89844,64256.66406,40612
23-09-19,64900,67467,62150,62674.55078,62300.07422,58657
30-09-19,62959,63949,60515.89844,60938.35156,60574.25391,24374
07-10-19,60989,61887.55078,60283.55078,61722.69922,61353.91406,17845
14-10-19,61723,65711.60156,61641.35156,64019.75,63637.23438,24465
21-10-19,64019.75,64749.89844,63011.85156,63324.35156,62945.99219,23235
28-10-19,63285.60156,66495.60156,63285.60156,64965.80078,64577.64063,30582
04-11-19,65301,65709.95313,62855.69922,64454.44922,64069.34375,31844
11-11-19,64001,64460.25,62400,63950.5,63568.40625,18459
18-11-19,64110.39844,64699,62446.19922,62651.35156,62277.02344,15621
25-11-19,62652,64465.75,62652,63397.05078,63021.26172,22047
02-12-19,63397.05078,63597.5,61253.39844,61533.19922,61168.45703,27920
09-12-19,61366,64100,61252,63926.35156,63547.41797,17600
16-12-19,63600,64999.55078,63457.89844,63765.19922,63387.22656,25087
23-12-19,63600,66599.79688,62796.44922,65639.45313,65250.375,18176
30-12-19,65999,67715.95313,65500,66583.45313,66188.77344,31382
06-01-20,66012.29688,68100,64300,67493.64844,67093.57031,47433
13-01-20,67492,70000,65819.54688,69312.89844,68902.04688,53490
20-01-20,69060,70825.64844,67521.14844,70407.35156,69990.00781,36340
27-01-20,70290,70999.95313,68412.25,68686.60156,68279.44531,33362
03-02-20,68690,73565.70313,68000,70960.45313,70539.82031,41684
10-02-20,71490,73500,69800,71799.20313,71373.59375,60819
17-02-20,71800,72333,69500,70789.5,70369.89844,27751
24-02-20,70888,70888,65315,66393.20313,66002.42188,34285
02-03-20,66891,68558.35156,63858.55078,66348.14844,65957.64844,38404
09-03-20,65800,66300,56030,65929.35156,65541.29688,57766
16-03-20,62000,63899.85156,56950.5,58988.94922,58641.74609,68639
23-03-20,55905,60742.64844,49915.10156,56371.25,56039.46484,85123
30-03-20,54700,59312,53522.89844,55062.25,54738.17188,118647
06-04-20,55062.25,60460.05078,55062.25,60017.89844,59664.65234,51899
13-04-20,59500,62340,56760,61638.30078,61275.51953,68848
20-04-20,62000,62000,57829,58805.39844,58459.28125,54273
27-04-20,59700,61800,58550,60510.64844,60154.49609,40889
04-05-20,59499.94922,59783.05078,57200.10156,58874.89844,58528.375,44896
11-05-20,59025,60200,57318.85156,58135.55078,57793.375,51200
18-05-20,58235,58499.94922,56150,57434.10156,57096.05469,31451
25-05-20,57434.10156,59350.5,57195.14844,59113.10156,58765.17969,25653
01-06-20,59500,64172.30078,59365.60156,63526.19922,63152.29688,62684
08-06-20,63700,65150,59500,63729.05078,63353.95313,55074
15-06-20,64950,65499,62077.5,62949.30078,62578.79297,44403
22-06-20,63200,67000,63200,66457.70313,66066.53906,52590
29-06-20,66400,67725,64830.05078,66140.25,65750.97656,74954
06-07-20,66601,67550,64515,64867.25,64485.45703,63015
13-07-20,65100,65870.85156,62431.35156,65360.55078,64975.85938,56674
20-07-20,65500,65900,62700,62976.5,62605.83984,65086
27-07-20,63580,63580,60602,61048.55078,60689.23828,62231
03-08-20,61000,63260,60802.25,62702.80078,62333.74609,67794
10-08-20,62798,64600,61200,61433.75,61072.16406,110183
17-08-20,62199,62282.14844,59235.64844,59627.14844,59276.19922,138500
24-08-20,60000,60537.5,59067.25,59579.85156,59229.18359,94582
31-08-20,59999,59999,57520.05078,58425.39844,58081.51953,64038
07-09-20,58425.39844,59400,57867,59226.69922,58878.11328,59170
14-09-20,59230.05078,59970,58199.85156,58950.60156,58603.63672,111036
21-09-20,58950.60156,59079.89844,55300,57461.44922,57214.04688,66966
28-09-20,57800,60695,57800,60578.30078,60317.48438,63062
05-10-20,60800,61233.94922,58542.64844,58784.89844,58531.79688,58860
12-10-20,59298,59439.19922,57860.05078,58013.10156,57763.32813,57447
19-10-20,58300.94922,63985,58100,63619.10156,63345.1875,124646
26-10-20,63800,69608.45313,62863.94922,65303.25,65022.08594,268232
02-11-20,65500,69900,64760.05078,68516.85156,68221.85156,176742
09-11-20,69100,72499,67919.14844,71926,71616.32031,191028
16-11-20,71826.20313,79500,71826.20313,79069.39844,78728.96875,255044
23-11-20,81160,81249.39844,74305.25,77738.64844,77407.07031,528670
30-11-20,77738.64844,80102.35156,77738.64844,78698.14844,78362.47656,160440
07-12-20,77887.29688,79995,77300,77878.35156,77546.17969,110968
14-12-20,78400,79180.39844,76800,77571.54688,77240.69531,114152
21-12-20,77638,77793.14844,73777.75,75892.35156,75568.66406,81711
28-12-20,76100,77672.75,74860,76021.64844,75697.39844,90235
04-01-21,76200.64844,81399,75900,80602.10156,80258.3125,137605
11-01-21,80700,89938.10156,80500,87551.75,87178.32813,307196
18-01-21,87800,96479.70313,85111.25,92305.95313,91912.24219,334866
25-01-21,93879.95313,93879.95313,83455.70313,84069.14844,83710.57031,226987
01-02-21,84888,93780,83900.04688,90693.04688,90306.22656,254789
08-02-21,92249.89844,98599.95313,89120,91278.04688,90888.73438,499489
15-02-21,92373.39844,92450,87000,88120.10156,87744.24219,223876
22-02-21,88800,88800,83803.54688,84498.14844,84140.57031,153632
01-03-21,85200,90801,85152.04688,88661.75,88286.54688,163075
08-03-21,88661.75,90300,87202.04688,88775.35156,88399.66406,88362
15-03-21,89200,89490.5,80605.79688,84539.79688,84182.04688,157093
22-03-21,84500,85499,80702.70313,82009.45313,81662.39844,130866
29-03-21,82009.45313,83946,81325.04688,83133.10156,82781.29688,71721
05-04-21,82310,84492.14844,81211.10156,81888.14844,81541.61719,88600
12-04-21,81300,83100,78900,81366,81021.67969,111966
19-04-21,79205,80650.10156,77634.35156,78214.14844,77883.16406,113394
26-04-21,78550,81699,77200,80720.54688,80378.96875,131457
03-05-21,80399.89844,81127.95313,77200,77446.20313,77118.46875,98802
10-05-21,78200,79225.10156,75950,76135.75,75813.5625,75256
17-05-21,76780,82483.64844,76000,82178.20313,81830.42969,110461
24-05-21,82360,83650,81355.60156,83382.10156,83029.24219,66099
31-05-21,83237,85336,82800,84918.70313,84559.33594,52586
07-06-21,85598.89844,87300,80009,82171.5,81823.75781,148916
14-06-21,82000,83357.75,80500,82644.10156,82294.35938,81483
21-06-21,81000,82500,80375,80514.20313,80173.49219,36022
28-06-21,80899,81489.60156,79527.75,81142.29688,80798.90625,47588
05-07-21,81190,81827.75,79880,79994.70313,79656.17188,41400
12-07-21,80300,83450,79880,82449.85156,82100.94531,72724
19-07-21,81800,82964.95313,81000,81174.85156,80831.33594,25416
26-07-21,81349,81599.54688,79201.04688,79907.45313,79569.30469,35109
02-08-21,80499,81600.45313,79000,79159.64844,78824.66406,40913
09-08-21,79489.95313,82664.79688,77300,78872.85156,78587.57031,126176
16-08-21,78951.70313,79500,77805,78076.95313,77794.55469,32846
23-08-21,78699,78699,75950,76953.45313,76675.11719,53996
30-08-21,77000,82600.10156,77000,82397.85156,82099.82813,65404
06-09-21,82700,83200,79800,79867.89844,79579.02344,45975
13-09-21,79800,80995,78851,79397.25,79110.07813,46231
20-09-21,79190,80999,78050,79456.5,79169.10156,56403
27-09-21,79949,82000,78510,78994.39844,78708.6875,85597
04-10-21,79477.20313,86373.45313,78500,85860.45313,85549.89844,101303
11-10-21,85860,87550,84380.20313,85166.45313,84858.42188,64595
18-10-21,85300,86900,80080,80800.39844,80508.14844,106518
25-10-21,81499.95313,81499.95313,76650,77308.14844,77028.53906,56520
01-11-21,77694,79390,77250,78412.5,78128.89844,23456
08-11-21,78880,80489.85156,76900,78174.85156,77892.10938,66696
15-11-21,78400,79665.95313,77299,77464.75,77184.57031,47292
22-11-21,77842,77899,74511,75190.35156,74921.26563,49692
29-11-21,74905,75996,73050,73882.29688,73617.875,64289
06-12-21,73950,75275,72954.79688,74221,73955.38281,31978
13-12-21,74680,75111,72100,72558.04688,72298.375,35648
20-12-21,72000,72199.89844,68700,70090.70313,69839.85938,57286
27-12-21,70089,73699.25,69010,73338,73075.53906,38745
03-01-22,73589.95313,74573.95313,73113.64844,74189.29688,73923.78125,32355
10-01-22,74210,76300,73918,76134.64844,75862.1875,32747
17-01-22,76134.64844,77299.89844,72054.35156,72697.10156,72436.9375,48844
24-01-22,72700,72989.95313,69459.54688,71327.70313,71072.4375,41723
31-01-22,72180,72680,69851.89844,70006.39844,69755.85938,49128
07-02-22,70398.95313,70919.60156,68038.20313,68233.45313,67989.25781,58890
14-02-22,67866,67866,65007.05078,65638.95313,65404.05078,72726
21-02-22,65574.89844,66799.95313,63000,65651.70313,65419.71484,111204
28-02-22,65252,66980,64450,65911.29688,65678.39063,63291
07-03-22,65140,68094.04688,63741.60156,67898.29688,67658.375,62093
14-03-22,68034,69889,67405.04688,68957.79688,68714.11719,37915
21-03-22,69652.64844,69860,65900,66501.10156,66266.11719,43530
28-03-22,66500,66878.35156,64701.44922,66485.20313,66250.27344,44770
04-04-22,66710,68194.14844,66708.64844,67782.85156,67543.33594,41496
11-04-22,67500,68121,66565.29688,67447.29688,67208.96875,26339
18-04-22,67003,70100,65800,69143.85156,68899.52344,56896
25-04-22,68550,73400,68235.35156,72729,72471.99219,64591
02-05-22,72000,73310.64844,69250,69913.60156,69666.55469,30918
09-05-22,69601,73280.60156,66680,72050.89844,71796.29688,90181
16-05-22,71780,74849.95313,71400.10156,74104.95313,73843.09375,50110
23-05-22,74500,75690,73066.29688,74654.85156,74391.05469,39578
30-05-22,74900,78165.64844,74862.14844,76460.35156,76190.16406,57211
06-06-22,76390,76672.85156,69718.5,69952.25,69705.07031,42579
13-06-22,69000,69551,65878.35156,68124.54688,67883.82031,44350
20-06-22,68260.79688,70775,66491.45313,70553,70303.6875,37499
27-06-22,71200,72599.75,70300,72194.29688,71939.1875,36329
04-07-22,71900,76454,71056.45313,76044.95313,75776.24219,38174
11-07-22,76000,79729.64844,75300,79558.10156,79276.98438,44374
18-07-22,79602,80998.95313,79136.29688,79400.60156,79120.03125,44207
25-07-22,79600,83970,79531.79688,83818.14844,83521.97656,50200
01-08-22,84000,89499.89844,83998.35156,88895.45313,88740.76563,70579
08-08-22,88500.04688,88900,82101,83130.85156,82986.19531,57399
15-08-22,83130.85156,88361.85156,83130.85156,86825.89844,86674.8125,73867
22-08-22,86808.95313,86876.95313,83800,85272.25,85123.875,52611
29-08-22,84629.95313,86263.79688,83479,84356.89844,84210.11719,34465
05-09-22,84889,86449.89844,84013,84208.04688,84061.51563,36108
12-09-22,84550,93887,83750,86112.85156,85963.00781,142654
19-09-22,87299.95313,87600,82169.89844,82599.14844,82455.41406,100902
26-09-22,82399.5,82399.5,78689.95313,81654.54688,81512.45313,82826
03-10-22,82100,83856.10156,80100,82769.64844,82625.625,39521
10-10-22,81825,83200,80735.25,81350.14844,81208.59375,43564
17-10-22,81390,88187.89844,80789.04688,86224.79688,86074.75781,72546
24-10-22,87319,89550,85890,89368.29688,89212.78906,55334
31-10-22,89368.29688,92099.95313,89300.04688,91248.14844,91089.35938,57848
07-11-22,91698,96000,85100,86156.39844,86006.48438,150327
14-11-22,86587.20313,88394.85156,85200,88092.70313,87939.41406,58545
21-11-22,88300,90388,87220,89904.60156,89751.23438,42145
28-11-22,90000,95151.20313,89930.04688,94554.20313,94392.89844,70645
05-12-22,94711.95313,95243.64844,90065.14844,91510.70313,91354.58594,54404
12-12-22,91730,91947.29688,88600,89112.75,88960.71875,31392
19-12-22,89113,90230.95313,85774.25,86071,85924.16406,32926
26-12-22,85802.45313,89250,85201.04688,88535.45313,88384.41406,30755
02-01-23,88600,93400,87398,93141.5,92982.60156,67892
09-01-23,93600,94480,88573,89712.95313,89559.90625,59715
16-01-23,90100,91198.89844,89000,89557,89404.21875,35240
23-01-23,89995,90949.39844,86911.35156,88261.10156,88110.53125,24188
30-01-23,88360,93449,88062.75,92853.35156,92694.94531,46641
06-02-23,92785,93241.45313,87351,89070.89844,88918.94531,64587
13-02-23,89408,89971.70313,87500,88739.70313,88588.32031,32470
20-02-23,89000,90445,86001,86800.70313,86652.625,38632
27-02-23,86786,87399.39844,84640,86363.14844,86218.71094,33435
06-03-23,86400,87250,84351,85111.20313,84968.85938,20951
13-03-23,85330,85591.54688,81380.04688,82901.79688,82763.14844,36450
20-03-23,83556,85710,82235.35156,83878.5,83738.22656,22032
27-03-23,83878,84549.89844,81786.5,84047.20313,83906.64063,18874
03-04-23,84047.20313,84746.5,83325.75,84005.54688,83865.05469,9073
10-04-23,83750,85794.20313,83750,85516.95313,85373.9375,14040
17-04-23,85499,87495,85001,86517.39844,86372.71094,18378
24-04-23,86945,89300,86086,89006.79688,88857.94531,22552
01-05-23,89007,98974.64844,88002.04688,98614.04688,98449.11719,126084
08-05-23,98620,99933.5,96575.04688,96689.14844,96527.44531,65921
15-05-23,96705,98400,95150,96236.64844,96075.70313,47526
22-05-23,96356.64844,98171,95225.29688,97881.79688,97718.10156,44700
29-05-23,98050,98650.75,96067.54688,96368.5,96207.32813,33017
05-06-23,96880,99230.5,96227.64844,98390.95313,98226.39844,36048
12-06-23,98335.10156,100849.6016,98152.75,99892.5,99725.4375,52078
19-06-23,100000,100950,98280.10156,99492.04688,99325.65625,34826
26-06-23,99799.95313,101648.2969,99071.79688,101260.5,101091.1484,21181
03-07-23,101073,101974.9531,99000,101227.6484,101058.3516,35340
10-07-23,101177,102494.9531,100400.25,102141.2031,101970.3828,28011
17-07-23,102141.2031,102990,101550,102089.25,101918.5156,16115
24-07-23,102100,103263.5,101750,102534.1484,102531.3594,15375
31-07-23,102270,111997,101400.0469,111296.5,111293.4766,60034
07-08-23,111472,111500,105600.0469,105989.25,105986.3672,42328
14-08-23,105711.0469,108000,104807,107760.3516,107757.4219,20947
21-08-23,108500,109399,107568.1016,108542,108539.0469,22907
28-08-23,108523.7031,109778.6484,107559.0469,107984.1484,107981.2109,21298
04-09-23,108499,109885.6016,107347.5469,108858.3984,108855.4375,22108
11-09-23,109450,112727.9531,107476.7969,109233.8516,109230.8828,40567
18-09-23,109666,109798.75,108060,108655.0469,108652.0938,18554
25-09-23,108999.9531,110500,106800,107295.6016,107292.6875,30915
02-10-23,108149.75,108600.6016,106441.1016,107550.25,107547.3281,15933
09-10-23,107350,109250,106405,109092.75,109089.7813,18327
16-10-23,108990.1016,113439.2969,108320.9531,109504.6016,109501.625,34431
23-10-23,109350,110400,107075.9531,108190.7969,108187.8594,23793
30-10-23,108190.7969,111800,107300,107723.25,107720.3203,47198
06-11-23,108895,109108.9531,107008.0469,108295.7031,108292.7578,26619
13-11-23,108500,112599.8984,107033.0469,111475.25,111472.2188,31192
20-11-23,111339,111999.9531,110617.5469,111448.2031,111448.2031,15261
27-11-23,111448.2031,112989.9531,111110.5,111409.2969,111409.2969,25298
04-12-23,112000,119000,110856.2031,117949.3984,117949.3984,34524
11-12-23,117950,121193.3516,117616.1016,120084.0469,120084.0469,30861
18-12-23,120086,120699.9531,115500.0469,119544.2969,119544.2969,29586
25-12-23,119544.2969,130399.3516,119544.2969,129579.25,129579.25,38162
01-01-24,129570,133500.0469,127257.1016,132701.25,132701.25,40107
08-01-24,133401,134639.9063,130210,134351.0938,134351.0938,30981
15-01-24,134699,150254.1563,133650.0469,139431.9531,139431.9531,78081
22-01-24,139431.9531,147849.7969,136105.25,136857.9531,136857.9531,52939
29-01-24,136857.1563,144750,136333.0469,140941.8438,140941.8438,76025
,,,,,,
